Code,Scheme Name,NAV,ISIN Div Payout,ISIN Growth,ISIN Div Reinvestment
100250,JM G-Sec Fund - Growth Option,60.76100,INF192K01809,N/A,N/A
133408,JM Aggressive Hybrid Fund (Regular) - Half Yearly IDCW,88.38370,INF192K01HD4INF192K01HE2,N/A,N/A
119767,Kotak Equity Hybrid - Payout of Income Distribution cum  capital withdrawal option - Direct,42.41200,INF174K01LL7INF174K01LM5,N/A,N/A
133366,HDFC Income Fund - Normal IDCW Option,17.46500,INF179KA1Q38,N/A,N/A
100220,JM Aggressive Hybrid Fund (Regular) - IDCW,33.86860,INF192K01528INF192K01536,N/A,N/A
120264,LIC MF Flexi Cap Fund-Direct Plan-Growth,105.55870,INF767K01EG3,N/A,N/A
134864,LIC MF ULIS (10 Yrs. Regular Premium Reducing Cover Yearly)-Regular Plan-IDCW Reinvestment,34.79390,INF767K01AA4,N/A,N/A
119655,Aditya Birla Sun Life Income Fund - Direct - Quarterly IDCW,14.29470,INF209K01R13INF209K01WZ8,N/A,N/A
100291,Kotak Bond-Deposit-Dividend,13.65540,INF174K01EK4INF174K01EL2,N/A,N/A
100046,Aditya Birla Sun Life Liquid Fund -Daily IDCW,100.19500,INF209K01KQ2INF209K01SQ5,N/A,N/A
120261,LIC MF Aggressive Hybrid Fund-Direct Plan-Growth,210.49390,INF767K01ED0,N/A,N/A
,,N/A,,N/A,N/A
,,N/A,,N/A,N/A
120279,LIC MF Medium to Long Duration Fund-Direct Plan-Growth,73.51110,INF767K01EW0,N/A,N/A
100349,ICICI Prudential Large & Mid Cap Fund - Growth,921.37000,INF109K01431,N/A,N/A
100353,ICICI Prudential ELSS Tax Saver Fund - IDCW,24.61000,INF109K01FN1INF109K01472,N/A,N/A
133365,HDFC Income Fund - Normal IDCW - Direct Plan,19.30130,INF179KA1Q12,N/A,N/A
133411,JM Aggressive Hybrid Fund (Direct) - Quarterly Bonus Option - Principal Units,140.08700,INF192K01HZ7,N/A,N/A
134882,LIC MF ULIS (15 Yrs. Regular Premium Reducing Cover Half-Yearly)-Direct Plan-IDCW Reinvestment,38.40720,INF767K01DX0,N/A,N/A
120251,ICICI Prudential Equity & Debt Fund - Direct Plan - Growth,400.42000,INF109K01Y07,N/A,N/A
118872,Taurus Mid Cap Fund - Direct Plan - Growth,122.87000,INF044D01CA9,N/A,N/A
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,15.06400,INF090I01DJ0INF090I01DK8,N/A,N/A
100280,Kotak Gilt-Investment  Provident Fund and Trust-Payout of Income Distribution cum capital withdrawal option,11.95010,INF174K01FM7,N/A,N/A
100359,ICICI Prudential Liquid Institutional Plus Fund - Div - Daily,118.51520,INF109K01VJ6,N/A,N/A
118681,NIPPON INDIA INCOME FUND - Direct Plan - HALF YEARLY IDCW Option,13.34000,INF204K01YR2INF204K01YS0,N/A,N/A
100356,ICICI Prudential Equity & Debt Fund - Growth,362.36000,INF109K01480,N/A,N/A
147986,Franklin India Dynamic Accrual Fund-Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct IDCW,0.00000,INF090I01TW9,N/A,N/A
100614,Sundaram Diversified Equity (ELSS) Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),16.32350,INF903J01512INF903J01520,N/A,N/A
130955,ICICI Prudential Gilt Fund - Direct Plan Bonus,18.07170,INF109KA1H02,N/A,N/A
120673,UTI Aggressive Hybrid Fund - Direct Plan - IDCW,48.55890,INF789F01SI3INF789F01SJ1,N/A,N/A
120663,UTI Flexi Cap Fund - Direct Plan - IDCW,219.41380,INF789F01TA8INF789F01TB6,N/A,N/A
147982,Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Dividend Plan,0.00000,INF090I01TS7,N/A,N/A
100493,Franklin India Government Securities Fund - Growth,55.95430,INF090I01CU9,N/A,N/A
139892,Franklin India Liquid Fund - Unclaimed IDCW Investor Education Plan - Growth,10.00000,INF090I01LR6,N/A,N/A
120743,ICICI Prudential Long Term Bond Fund - Direct Plan - Growth,92.97340,INF109K017L8,N/A,N/A
120592,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - Growth,964.04000,INF109K01Y31,N/A,N/A
118462,Franklin India BLUECHIP FUND - Direct - IDCW ,56.87210,INF090I01FO5INF090I01FP2,N/A,N/A
100678,UTI Children's Hybrid Fund - Regular Plan,38.46140,,N/A,N/A
118498,Franklin India Government Securities Fund - Direct - Growth,61.10360,INF090I01HS2,N/A,N/A
100525,Franklin India ELSS Tax Saver Fund - IDCW,69.08740,INF090I01783INF090I01791,N/A,N/A
120575,SBI CONSUMPTION OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,357.15290,INF200K01RM5,N/A,N/A
100550,Franklin India Equity Hybrid Fund - Growth Plan,257.67400,INF090I01817,N/A,N/A
,,N/A,,N/A,N/A
100315,LIC MF Medium to Long Duration Fund-Regular Plan-Growth,68.64990,INF767K01923,N/A,N/A
120588,ICICI Prudential FMCG Fund - Direct Plan -  IDCW,173.27000,INF109K01Y98INF109K01Z06,N/A,N/A
119672,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),26.31100,INF903J01PK4INF903J01PL2,N/A,N/A
106260,NIPPON INDIA GROWTH FUND - INSTITUTIONAL Plan - IDCW Option,1350.21620,INF204K01257INF204K01265,N/A,N/A
100371,ICICI Prudential Short Term Gilt Fund - Growth,43.63500,INF109K01JX2,N/A,N/A
100368,ICICI Prudential Gilt Fund - IDCW,18.08100,INF109K01JQ6INF109K01JP8,N/A,N/A
100640,SBI Magnum Income Fund-REGULAR PLAN-Bonus,40.79190,INF200K01602,N/A,N/A
118495,Franklin India Dynamic Accrual Fund - Direct - Growth,84.03290,INF090I01HB8,N/A,N/A
,,N/A,,N/A,N/A
100593,CANARA ROBECO ELSS TAX SAVER - REGULAR PLAN -IDCW (Payout),49.72000,INF760K01084INF760K01092,N/A,N/A
120662,UTI - Flexi Cap Fund-Growth Option - Direct,329.70560,INF789F01TC4,N/A,N/A
120593,ICICI Prudential ELSS Tax Saver Fund - Direct Plan - IDCW,46.12000,INF109K01Y15INF109K01Y23,N/A,N/A
118309,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - GROWTH OPTION,105.43910,INF760K01GB4,N/A,N/A
130903,ICICI Prudential Gilt Fund - Bonus,12.84140,INF109KA1H10,N/A,N/A
120578,SBI TECHNOLOGY OPPORTUNITIES FUND - DIRECT PLAN - GROWTH,242.61170,INF200K01RV6,N/A,N/A
131622,ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW,11.58730,INF109KA13C0INF109KA12C2,N/A,N/A
100526,Franklin India ELSS Tax Saver Fund-Growth,1419.76570,INF090I01775,N/A,N/A
100600,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),13.47800,INF760K01308INF760K01316,N/A,N/A
100503,Franklin India Low Duration Fund - Monthly - IDCW,15.03510,INF090I01BQ9INF090I01BR7,N/A,N/A
112378,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - QUARTERLY IDCW (Payout/Reinvestment),14.17410,INF760K01AP7INF760K01AQ5,N/A,N/A
118678,Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option,1465.67520,INF204K01F20,N/A,N/A
100597,CANARA ROBECO GILT FUND - REGULAR PLAN - GROWTH OPTION,72.40090,INF760K01AE1,N/A,N/A
118665,Nippon India Growth Fund - Direct Plan Growth Plan - Bonus Option,706.13370,INF204K01E21,N/A,N/A
119549,Sundaram Diversified Equity (ELSS) Direct Plan - Growth,218.99320,INF903J01NN3,N/A,N/A
100668,UTI Flexi Cap Fund - Regular Plan - IDCW,204.11490,INF189A01053INF789F01505,N/A,N/A
118581,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND- Direct - Growth,198.04560,INF090I01GS4,N/A,N/A
120608,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Growth,44.68800,INF109K014D2,N/A,N/A
100547,Franklin India Liquid Fund - Super Institutional Plan - Daily - IDCW,1000.00000,INF090I01BF2,N/A,N/A
,,N/A,,N/A,N/A
100519,Franklin India Flexi Cap Fund - IDCW ,68.68640,INF090I01213INF090I01221,N/A,N/A
139890,Franklin India Liquid Fund - Unclaimed IDCW Plan - Growth,16.00200,INF090I01LP0,N/A,N/A
118668,Nippon India Growth Fund - Direct Plan Growth Plan - Growth Option,4250.31170,INF204K01E54,N/A,N/A
130902,ICICI Prudential Short Term Gilt Fund - Bonus,10.04810,INF109KA1I68,N/A,N/A
147999,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Direct- Growth Plan,0.00000,INF090I01UJ4,N/A,N/A
100602,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan- Quarterly Income Distribution cum Capital Withdrawal (IDCW),13.07900,INF903J01FR0INF903J01FU4,N/A,N/A
118540,Franklin India ELSS Tax Saver Fund - Direct - Growth,1574.54370,INF090I01JS8,N/A,N/A
147992,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Quarterly Dividend Plan,0.00000,INF090I01TZ2,N/A,N/A
120766,UTI Retirement Fund- Direct Plan,50.93330,,N/A,N/A
100664,UTI Large & Mid Cap Fund - Regular Plan - Growth Option,170.94850,INF789F01869,N/A,N/A
147993,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct- Quarterly Dividend Plan,0.00000,INF090I01UC9,N/A,N/A
100355,ICICI Prudential Equity & Debt Fund - Monthly IDCW,41.65000,INF109K01DX5INF109K01498,N/A,N/A
100537,Franklin India Liquid Fund - Regular Plan - Weekly - IDCW,1244.93310,INF090I01BL0INF090I01BI6,N/A,N/A
100669,UTI - Flexi Cap Fund-Growth Option,308.73340,INF789F01513,N/A,N/A
100546,Franklin India Liquid Fund - Super Institutional Plan - Growth,3762.19990,INF090I01BG0,N/A,N/A
100388,Nippon India Income Fund - Growth Plan Bonus Option,24.60880,INF204K01CM9,N/A,N/A
119548,Sundaram Diversified Equity (ELSS) Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),19.76300,INF903J01NL7INF903J01NM5,N/A,N/A
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,16.88050,INF090I01FQ0INF090I01FR8,N/A,N/A
100470,Franklin India BLUECHIP FUND - IDCW ,49.17750,INF090I01155INF090I01163,N/A,N/A
118866,Taurus ELSS Tax Saver Fund - Direct Plan - Growth,194.83000,INF044D01CG6INF044D01AA3,N/A,N/A
100378,NIPPON INDIA VISION FUND - IDCW Option,67.08140,INF204K01372INF204K01380,N/A,N/A
100549,Franklin India Equity Hybrid Fund - IDCW ,30.05950,INF090I01825INF090I01833,N/A,N/A
,,N/A,,N/A,N/A
100504,Franklin India Low Duration Fund - Quarterly - IDCW,14.76670,INF090I01BS5INF090I01BT3,N/A,N/A
,,N/A,,N/A,N/A
100651,UTI Large Cap Fund - Regular Plan - Growth Option,259.11890,INF789F01976,N/A,N/A
120577,SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - GROWTH,214.48770,INF200K01VS4,N/A,N/A
118494,Templeton India Value Fund - Direct - Growth,768.63640,INF090I01GY2,N/A,N/A
100375,NIPPON INDIA GROWTH FUND - IDCW Option,122.90410,INF204K01299INF204K01307,N/A,N/A
105067,Franklin India INDEX FUND- NSE NIFTY 50 INDEX FUND - IDCW,179.70990,INF090I01874INF090I01882,N/A,N/A
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,11.97650,INF090I01DL6INF090I01DM4,N/A,N/A
100685,UTI Aggressive Hybrid Fund - Regular Plan - IDCW,43.90870,INF789F01307INF789F01315,N/A,N/A
120747,ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW,12.78830,INF109K010M1INF109K011M9,N/A,N/A
100494,Franklin India Government Securities Fund - IDCW ,10.65880,INF090I01CS3INF090I01CT1,N/A,N/A
100473,Franklin India Prima Fund-Growth,2617.30380,INF090I01809,N/A,N/A
100365,ICICI Prudential Long Term Bond Fund - Growth,85.27050,INF109K01365,N/A,N/A
100376,Nippon India Growth Fund-Growth Plan-Bonus Option,649.51770,INF204K01315,N/A,N/A
147995,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Monthly - IDCW,0.00000,INF090I01UE5,N/A,N/A
100384,NIPPON INDIA INCOME FUND - QUARTERLY IDCW Option,13.10780,INF204K01CP2INF204K01CQ0,N/A,N/A
111640,Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,107.45000,INF044D01955INF044D01963,N/A,N/A
120589,ICICI Prudential Gilt Fund - Direct Plan - IDCW,19.10650,INF109K016C9INF109K017C7,N/A,N/A
120609,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Half Yearly Dividend,10.72390,INF109K015D9INF109K016D7,N/A,N/A
100524,Franklin INDIA OPPORTUNITIES FUND - IDCW ,37.11110,INF090I01858INF090I01866,N/A,N/A
118530,Franklin India Low Duration Fund - Direct - Growth,28.68580,INF090I01HG7,N/A,N/A
100610,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),13.11220,INF903J01FT6INF903J01FW0,N/A,N/A
100639,SBI Magnum Income Fund-REGULAR PLAN-Growth,67.32340,INF200K01594,N/A,N/A
100541,Franklin India Liquid Fund - Regular Plan - Daily - IDCW,1509.32040,INF090I01BA3,N/A,N/A
148309,Franklin India Dynamic Accrual Fund- Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - IDCW,0.00000,INF090I01WA9,N/A,N/A
147987,Franklin India Dynamic Accrual Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.00000,INF090I01TV1,N/A,N/A
118531,Franklin India Bluechip Fund- Direct - Growth,1068.55730,INF090I01FN7,N/A,N/A
106255,Reliance Vision Fund Institutional Dividend Plan,258.73080,INF204K01331INF204K01349,N/A,N/A
121944,SBI Magnum Income Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),18.95920,INF200K01YQ2INF200K01YR0,N/A,N/A
100682,UTI Retirement Fund - Regular Plan,47.39540,,N/A,N/A
136113,ICICI Prudential Equity & Debt Fund - Annual IDCW,25.18000,INF109KB1QK6INF109KB1QJ8,N/A,N/A
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,14.68400,INF090I01FU2INF090I01FV0,N/A,N/A
118687,Nippon India Income Fund - Direct Plan Growth Plan - Growth Option,95.21390,INF204K01XS2,N/A,N/A
148000,Franklin India Low Duration Fund- Segregated Portfolio 2- 10.90% Vodafone Idea Ltd 02Sep2023-Growth Plan,0.00000,INF090I01UG0,N/A,N/A
100379,Nippon India Vision Fund-GROWTH PLAN-Bonus Option,230.51780,INF204K01398,N/A,N/A
118534,Franklin India Flexi Cap Fund - Direct - IDCW ,77.36670,INF090I01FL1INF090I01FM9,N/A,N/A
131623,ICICI Prudential Long Term Bond Fund - Annual IDCW,10.47200,INF109KA11C4INF109KA10C6,N/A,N/A
,,N/A,,N/A,N/A
100471,Franklin India Bluechip Fund-Growth,970.06430,INF090I01171,N/A,N/A
147996,Franklin India Low Duration Fund-Direct- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Direct Monthly - IDCW,0.00000,INF090I01UH8,N/A,N/A
118580,Franklin India INDEX FUND- NSE Nifty 50 Index Fund - Direct - IDCW,188.73720,INF090I01GQ8INF090I01GR6,N/A,N/A
120674,UTI Aggressive Hybrid Fund -Direct Plan - Growth,413.88500,INF789F01SK9,N/A,N/A
100498,Franklin India Dynamic Accrual Fund - IDCW ,15.66750,INF090I01BN6INF090I01BO4,N/A,N/A
100601,CANARA ROBECO CONSERVATIVE HYBRID FUND - REGULAR PLAN - GROWTH OPTION,92.59230,INF760K01282,N/A,N/A
100596,CANARA ROBECO GILT FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),15.39390,INF760K01AB7INF760K01AC5,N/A,N/A
118873,Taurus Mid Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,109.15000,INF044D01CB7INF044D01CC5,N/A,N/A
100645,SBI Consumption Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),189.81460,INF200K01404INF200K01412,N/A,N/A
100723,UTI MMF-Discontinued - Regular Plan -Growth,6787.81230,INF789F01BF5,N/A,N/A
120590,ICICI Prudential Gilt Fund - Direct Plan - Growth,104.41150,INF109K018C5,N/A,N/A
118533,Franklin India Prima Fund - Direct - Growth,2926.54510,INF090I01FH9,N/A,N/A
100536,Franklin India Pension Plan-Growth,208.42290,INF090I01510,N/A,N/A
100385,NIPPON INDIA INCOME FUND - HALF YEARLY IDCW Option,12.39840,INF204K01CR8INF204K01CS6,N/A,N/A
119714,SBI Magnum Income Fund-DIRECT PLAN -Growth,72.31740,INF200K01SR2,N/A,N/A
100366,ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend,11.75620,INF109K01EY1INF109K01381,N/A,N/A
100499,Franklin India Dynamic Accrual Fund-Growth,94.78800,INF090I01BP1,N/A,N/A
131453,ICICI Prudential Equity & Debt Fund - Direct Plan - Half Yearly IDCW,29.44000,INF109KA1Y19INF109KA1Y01,N/A,N/A
100363,ICICI Prudential Technology Fund - Growth,207.70000,INF109K01506,N/A,N/A
108402,Taurus ELSS Tax Saver Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,84.09000,INF044D01997,N/A,N/A
118666,NIPPON INDIA GROWTH FUND - DIRECT Plan - IDCW Option,191.83520,INF204K01E39INF204K01E47,N/A,N/A
118676,NIPPON INDIA VISION FUND - DIRECT Plan - IDCW Option,75.34250,INF204K01F04INF204K01F12,N/A,N/A
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,100.95000,INF090I01FW8,N/A,N/A
147997,Franklin India Low Duration Fund- Segregated Portfolio 2 - 10.90% Vodafone Idea Ltd (02-Sep-2023) - Quarterly - IDCW,0.00000,INF090I01UF2,N/A,N/A
120594,ICICI Prudential Technology Fund - Direct Plan -  Growth,229.74000,INF109K01Z48,N/A,N/A
118884,Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option,116.17000,INF044D01BV7INF044D01BW5,N/A,N/A
122673,ICICI Prudential Long Term Bond Fund - Bonus,68.25980,INF109KA1335,N/A,N/A
130956,ICICI Prudential Short Term Gilt Fund - Direct Plan Bonus,12.86150,INF109KA1I50,N/A,N/A
100521,Franklin India Technology Fund - IDCW ,49.36830,INF090I01759INF090I01767,N/A,N/A
118532,Franklin India PRIMA FUND - Direct - IDCW ,115.56160,INF090I01FI7INF090I01FJ5,N/A,N/A
148307,Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan,0.00000,INF090I01WB7,N/A,N/A
100725,UTI MMF- Discontinued - Regular Plan - Periodic Dividend Option,2454.77860,INF789F01BE8,N/A,N/A
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,13.58140,INF090I01FS6INF090I01FT4,N/A,N/A
100496,Templeton India Value Fund - Growth Plan,694.73010,INF090I01296,N/A,N/A
136114,ICICI Prudential Equity & Debt Fund - Direct Plan - Annual IDCW,27.70000,INF109KB1QM2INF109KB1QL4,N/A,N/A
100477,Taurus Mid Cap Fund - Regular Plan - Growth,116.75000,INF044D01815,N/A,N/A
120664,UTI Large & Mid Cap Fund - Direct Plan - IDCW,89.43290,INF789F01UE8INF789F01UF5,N/A,N/A
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,19.08520,INF090I01FX6INF090I01FY4,N/A,N/A
100383,NIPPON INDIA INCOME FUND - MONTHLY IDCW Option,10.77920,INF204K01CN7INF204K01CO5,N/A,N/A
147990,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Monthly Dividend Plan,0.00000,INF090I01TY5,N/A,N/A
148308,Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Growth Plan,0.00000,INF090I01WD3,N/A,N/A
100484,Franklin India Index Fund- NSE Nifty 50 Index Fund - Growth,189.00130,INF090I01890,N/A,N/A
100476,Taurus Flexi Cap Fund - Regular Plan - Growth ,221.43000,INF044D01989,N/A,N/A
111642,Taurus Mid Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,104.07000,INF044D01781INF044D01799,N/A,N/A
118537,Franklin India Technology Fund - Direct - Growth,577.03250,INF090I01FE6,N/A,N/A
118535,Franklin India Flexi Cap Fund - Direct - Growth,1729.87830,INF090I01FK3,N/A,N/A
100354,ICICI Prudential ELSS Tax Saver Fund - Growth,872.18000,INF109K01464,N/A,N/A
147984,Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Growth Plan,0.00000,INF090I01TT5,N/A,N/A
119676,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),14.81000,INF903J01PH0INF903J01PM0,N/A,N/A
100684,UTI Aggressive Hybrid Fund - Regular Plan - Growth,386.52000,INF789F01323,N/A,N/A
118310,CANARA ROBECO CONSERVATIVE HYBRID FUND - DIRECT PLAN - QUARTERLY IDCW (Payout/Reinvestment),16.70740,INF760K01GC2INF760K01GD0,N/A,N/A
100608,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Institutional Plan - Growth,74.57310,INF903J01FY6,N/A,N/A
118867,Taurus ELSS Tax Saver Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option,89.79000,INF044D01CH4INF044D01CI2,N/A,N/A
100535,Franklin India Pension Plan - IDCW ,18.66350,INF090I01528INF090I01536,N/A,N/A
100609,Sundaram Medium Duration Fund (Formerly Known as Sundaram Medium Term Bond Fund) Regular Plan- Half Yearly Income Distribution cum Capital Withdrawal (IDCW),13.36750,INF903J01FS8INF903J01FV2,N/A,N/A
119731,SBI Technology Opportunities Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),172.31850,INF200K01RT0INF200K01RU8,N/A,N/A
,,N/A,,N/A,N/A
147983,Franklin India Dynamic Accrual Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Dividend Plan,0.00000,INF090I01TQ1,N/A,N/A
,,N/A,,N/A,N/A
118285,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - GROWTH OPTION,186.23000,INF760K01EL8,N/A,N/A
100369,ICICI Prudential Gilt Fund - Growth,97.24170,INF109K01JR4,N/A,N/A
120665,UTI Large & Mid Cap Fund - Direct Plan - Growth Option,181.99300,INF789F01UG3,N/A,N/A
147991,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Direct-Monthly Dividend Plan,0.00000,INF090I01UB1,N/A,N/A
120607,ICICI Prudential Short Term Gilt Fund - Direct Plan -  Dividend,12.29620,INF109K012D6INF109K013D4,N/A,N/A
100538,Franklin India Liquid Fund - Regular Plan - Growth,5682.52170,INF090I01BB1,N/A,N/A
100724,UTI MMF- Discontinued - Regular Plan - Flexi Dividend Option,3662.59040,INF789F01BD0,N/A,N/A
120595,ICICI Prudential Technology Fund - Direct Plan -  IDCW,146.93000,INF109K01Z22INF109K01Z30,N/A,N/A
119713,SBI Magnum Income Fund - Direct Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option (IDCW),20.51820,INF200K01SP6INF200K01SQ4,N/A,N/A
118579,Franklin India Liquid Fund - Super Institutional Plan - Direct - Weekly - IDCW,1021.97230,INF090I01JX8INF090I01JY6,N/A,N/A
100532,Franklin India Corporate Debt Fund - Monthly Bonus,0.00000,INF090I01DC5,N/A,N/A
118578,Franklin India Liquid Fund - Super Institutional Plan - Direct - Daily - IDCW,1001.60330,INF090I01JW0,N/A,N/A
120784,UTI - Unit Linked Insurance Plan- Direct,42.73500,,N/A,N/A
100663,UTI Large & Mid Cap Fund - Regular Plan - IDCW,83.27830,INF189A01046INF789F01851,N/A,N/A
147994,Franklin India Low Duration Fund- Segregated Portfolio 1- 8.25% Vodafone Idea Ltd-10JUL20-Growth Plan,0.00000,INF090I01UA3,N/A,N/A
131452,ICICI Prudential Equity & Debt Fund - Half Yearly IDCW,26.46000,INF109KA1X93INF109KA1X85,N/A,N/A
118679,Nippon India Income Fund - Direct Plan Growth Plan-Bonus Option,27.20820,INF204K01F38,N/A,N/A
100520,Franklin India Flexi Cap Fund - Growth,1562.19840,INF090I01239,N/A,N/A
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,16.99620,INF090I01DH4INF090I01DI2,N/A,N/A
103151,Franklin India Opportunities Fund - Growth,238.71620,INF090I01841,N/A,N/A
118528,Franklin India Low Duration Fund - Direct - Monthly - IDCW,13.33170,INF090I01HC6INF090I01HD4,N/A,N/A
118286,CANARA ROBECO ELSS TAX SAVER - DIRECT PLAN - IDCW (Payout),79.92000,INF760K01EJ2INF760K01EK0,N/A,N/A
118493,Templeton India Value Fund - Direct - IDCW ,123.84880,INF090I01GW6INF090I01GX4,N/A,N/A
100387,Nippon India Income Fund - Growth Plan Growth Option,85.59780,INF204K01CL1,N/A,N/A
121940,SBI Magnum Income Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),21.00570,INF200K01YS8INF200K01YT6,N/A,N/A
118548,Franklin India  PENSION PLAN - Direct - Growth,227.22110,INF090I01JZ3,N/A,N/A
118298,CANARA ROBECO GILT FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),16.70270,INF760K01FA8INF760K01FB6,N/A,N/A
118684,NIPPON INDIA INCOME FUND - Direct Plan - QUARTERLY IDCW Option,13.82150,INF204K01YP6INF204K01YQ4,N/A,N/A
100370,ICICI Prudential Short Term Gilt Fund - Dividend,12.13490,INF109K01JW4INF109K01JV6,N/A,N/A
100386,NIPPON INDIA INCOME FUND - ANNUAL IDCW Option,13.35450,INF204K01CT4INF204K01CU2,N/A,N/A
